order,context_indices,target_idx,context_size,target_feature,context_features,repeat,fold,delta
3,"(1, 2)",0,2,X1,"('X2', 'X3')",1,3,0.07686143850477489
3,"(1, 2)",0,2,X1,"('X2', 'X3')",1,4,0.0738208484682531
3,"(1, 2)",0,2,X1,"('X2', 'X3')",2,0,0.061855768634560826
3,"(1, 2)",0,2,X1,"('X2', 'X3')",2,1,0.06929177859775704
3,"(1, 2)",0,2,X1,"('X2', 'X3')",2,2,0.062042644440807315
3,"(1, 2)",0,2,X1,"('X2', 'X3')",2,3,0.0456988302941263
3,"(1, 2)",0,2,X1,"('X2', 'X3')",2,4,0.04885115767763809
3,"(1, 2)",0,2,X1,"('X2', 'X3')",3,0,0.06864560967786737
3,"(1, 2)",0,2,X1,"('X2', 'X3')",3,1,0.05934116293822628
3,"(1, 2)",0,2,X1,"('X2', 'X3')",3,2,0.08209137933797767
3,"(1, 2)",0,2,X1,"('X2', 'X3')",3,3,0.06757300691308754
3,"(1, 2)",0,2,X1,"('X2', 'X3')",3,4,0.05109097421245634
3,"(1, 2)",0,2,X1,"('X2', 'X3')",4,0,0.061588441023201046
3,"(1, 2)",0,2,X1,"('X2', 'X3')",4,1,0.06245427749903992
3,"(1, 2)",0,2,X1,"('X2', 'X3')",4,2,0.06907149069842589
3,"(1, 2)",0,2,X1,"('X2', 'X3')",4,3,0.0889303532559243
3,"(1, 2)",0,2,X1,"('X2', 'X3')",4,4,0.06590035855505272
3,"(1, 3)",0,2,X1,"('X2', 'X4')",0,0,-0.0067452930140127765
3,"(1, 3)",0,2,X1,"('X2', 'X4')",0,1,-0.0100467433330787
3,"(1, 3)",0,2,X1,"('X2', 'X4')",0,2,-0.010944705861388349
3,"(1, 3)",0,2,X1,"('X2', 'X4')",0,3,-0.012592159526051527
3,"(1, 3)",0,2,X1,"('X2', 'X4')",0,4,-0.011272632725404186
3,"(1, 3)",0,2,X1,"('X2', 'X4')",1,0,-0.009099626694677121
3,"(1, 3)",0,2,X1,"('X2', 'X4')",1,1,0.002090101243337028
3,"(1, 3)",0,2,X1,"('X2', 'X4')",1,2,-0.00664789061281279
3,"(1, 3)",0,2,X1,"('X2', 'X4')",1,3,-0.0012449103663145777
3,"(1, 3)",0,2,X1,"('X2', 'X4')",1,4,-0.0023704784089155773
3,"(1, 3)",0,2,X1,"('X2', 'X4')",2,0,-0.0030173508354918166
3,"(1, 3)",0,2,X1,"('X2', 'X4')",2,1,-0.00932010882700457
3,"(1, 3)",0,2,X1,"('X2', 'X4')",2,2,-0.0011410256490928528
3,"(1, 3)",0,2,X1,"('X2', 'X4')",2,3,-0.01279281791154846
3,"(1, 3)",0,2,X1,"('X2', 'X4')",2,4,-0.0034955028331239424
3,"(1, 3)",0,2,X1,"('X2', 'X4')",3,0,-0.010766629293687269
3,"(1, 3)",0,2,X1,"('X2', 'X4')",3,1,-0.0028474734397433976
3,"(1, 3)",0,2,X1,"('X2', 'X4')",3,2,-0.00683708077772599
3,"(1, 3)",0,2,X1,"('X2', 'X4')",3,3,-0.0059568058459563145
3,"(1, 3)",0,2,X1,"('X2', 'X4')",3,4,-0.013696885515361079
3,"(1, 3)",0,2,X1,"('X2', 'X4')",4,0,-0.011055508866431196
3,"(1, 3)",0,2,X1,"('X2', 'X4')",4,1,-0.009079254044123963
3,"(1, 3)",0,2,X1,"('X2', 'X4')",4,2,-0.002257865303051332
3,"(1, 3)",0,2,X1,"('X2', 'X4')",4,3,-0.006891285216225174
3,"(1, 3)",0,2,X1,"('X2', 'X4')",4,4,-0.002689437241116588
3,"(1, 4)",0,2,X1,"('X2', 'X5')",0,0,-0.007276738691627427
3,"(1, 4)",0,2,X1,"('X2', 'X5')",0,1,-0.008205259703728374
3,"(1, 4)",0,2,X1,"('X2', 'X5')",0,2,-0.011855635713934554
3,"(1, 4)",0,2,X1,"('X2', 'X5')",0,3,-0.004919957794841667
3,"(1, 4)",0,2,X1,"('X2', 'X5')",0,4,-0.004902756763455973
3,"(1, 4)",0,2,X1,"('X2', 'X5')",1,0,-0.0007188544476113834
3,"(1, 4)",0,2,X1,"('X2', 'X5')",1,1,-0.008426767072147845
3,"(1, 4)",0,2,X1,"('X2', 'X5')",1,2,-0.007477347599883277
3,"(1, 4)",0,2,X1,"('X2', 'X5')",1,3,-0.0051895934686599365
3,"(1, 4)",0,2,X1,"('X2', 'X5')",1,4,-0.0003108335640762405
3,"(1, 4)",0,2,X1,"('X2', 'X5')",2,0,-0.004348934395445259
3,"(1, 4)",0,2,X1,"('X2', 'X5')",2,1,0.00016404841854783525
3,"(1, 4)",0,2,X1,"('X2', 'X5')",2,2,-0.00790182042711629
3,"(1, 4)",0,2,X1,"('X2', 'X5')",2,3,-0.01666661886291293
3,"(1, 4)",0,2,X1,"('X2', 'X5')",2,4,-0.010400236957917974
3,"(1, 4)",0,2,X1,"('X2', 'X5')",3,0,-0.0054435871413062165
3,"(1, 4)",0,2,X1,"('X2', 'X5')",3,1,-0.011698797553395479
3,"(1, 4)",0,2,X1,"('X2', 'X5')",3,2,-0.002408520704286432
3,"(1, 4)",0,2,X1,"('X2', 'X5')",3,3,-0.00463602263231494
3,"(1, 4)",0,2,X1,"('X2', 'X5')",3,4,-0.0090290948218269
3,"(1, 4)",0,2,X1,"('X2', 'X5')",4,0,-0.020244033998605693
3,"(1, 4)",0,2,X1,"('X2', 'X5')",4,1,-0.00273777749448173
3,"(1, 4)",0,2,X1,"('X2', 'X5')",4,2,0.004211615972161131
3,"(1, 4)",0,2,X1,"('X2', 'X5')",4,3,-0.004011510745535851
3,"(1, 4)",0,2,X1,"('X2', 'X5')",4,4,0.0007968359602863462
3,"(1, 5)",0,2,X1,"('X2', 'X6')",0,0,0.05464269052256476
3,"(1, 5)",0,2,X1,"('X2', 'X6')",0,1,0.041136698924634285
3,"(1, 5)",0,2,X1,"('X2', 'X6')",0,2,0.02824833903148294
3,"(1, 5)",0,2,X1,"('X2', 'X6')",0,3,0.04205401922717955
3,"(1, 5)",0,2,X1,"('X2', 'X6')",0,4,0.028944419329356985
3,"(1, 5)",0,2,X1,"('X2', 'X6')",1,0,0.037925981612274506
3,"(1, 5)",0,2,X1,"('X2', 'X6')",1,1,0.04467389835374086
3,"(1, 5)",0,2,X1,"('X2', 'X6')",1,2,0.031005721219981297
3,"(1, 5)",0,2,X1,"('X2', 'X6')",1,3,0.04850480117932987
3,"(1, 5)",0,2,X1,"('X2', 'X6')",1,4,0.05316778041431808
3,"(1, 5)",0,2,X1,"('X2', 'X6')",2,0,0.0463197027124721
3,"(1, 5)",0,2,X1,"('X2', 'X6')",2,1,0.04425452779431838
3,"(1, 5)",0,2,X1,"('X2', 'X6')",2,2,0.04274304993246353
3,"(1, 5)",0,2,X1,"('X2', 'X6')",2,3,0.04075385051439928
3,"(1, 5)",0,2,X1,"('X2', 'X6')",2,4,0.03572133941557443
3,"(1, 5)",0,2,X1,"('X2', 'X6')",3,0,0.05330384485953038
3,"(1, 5)",0,2,X1,"('X2', 'X6')",3,1,0.047588511027410685
3,"(1, 5)",0,2,X1,"('X2', 'X6')",3,2,0.03509402957978619
3,"(1, 5)",0,2,X1,"('X2', 'X6')",3,3,0.04472989778217612
3,"(1, 5)",0,2,X1,"('X2', 'X6')",3,4,0.04145268003453079
3,"(1, 5)",0,2,X1,"('X2', 'X6')",4,0,0.034306796310111465
3,"(1, 5)",0,2,X1,"('X2', 'X6')",4,1,0.04132408312720165
3,"(1, 5)",0,2,X1,"('X2', 'X6')",4,2,0.040535850600436296
3,"(1, 5)",0,2,X1,"('X2', 'X6')",4,3,0.05323264931767513
3,"(1, 5)",0,2,X1,"('X2', 'X6')",4,4,0.04541026047227775
3,"(1, 6)",0,2,X1,"('X2', 'X7')",0,0,0.05345263061712896
3,"(1, 6)",0,2,X1,"('X2', 'X7')",0,1,0.04208107775615744
3,"(1, 6)",0,2,X1,"('X2', 'X7')",0,2,0.029516080898538466
3,"(1, 6)",0,2,X1,"('X2', 'X7')",0,3,0.026946796448129196
3,"(1, 6)",0,2,X1,"('X2', 'X7')",0,4,0.03338603009788882
3,"(1, 6)",0,2,X1,"('X2', 'X7')",1,0,0.02650277743454138
3,"(1, 6)",0,2,X1,"('X2', 'X7')",1,1,0.04582881429773622
3,"(1, 6)",0,2,X1,"('X2', 'X7')",1,2,0.03241230647365473
3,"(1, 6)",0,2,X1,"('X2', 'X7')",1,3,0.04782711062574713
3,"(1, 6)",0,2,X1,"('X2', 'X7')",1,4,0.071206748333426
3,"(1, 6)",0,2,X1,"('X2', 'X7')",2,0,0.03534955794761918
3,"(1, 6)",0,2,X1,"('X2', 'X7')",2,1,0.04149239297058854
3,"(1, 6)",0,2,X1,"('X2', 'X7')",2,2,0.05346548413460128
3,"(1, 6)",0,2,X1,"('X2', 'X7')",2,3,0.027655072609495734
3,"(1, 6)",0,2,X1,"('X2', 'X7')",2,4,0.03482446713189602
3,"(1, 6)",0,2,X1,"('X2', 'X7')",3,0,0.0379483419379224
3,"(1, 6)",0,2,X1,"('X2', 'X7')",3,1,0.03868156892238861
3,"(1, 6)",0,2,X1,"('X2', 'X7')",3,2,0.042525381523512984
3,"(1, 6)",0,2,X1,"('X2', 'X7')",3,3,0.04539738020073908
3,"(1, 6)",0,2,X1,"('X2', 'X7')",3,4,0.04893131087609459
3,"(1, 6)",0,2,X1,"('X2', 'X7')",4,0,0.04701554492281085
3,"(1, 6)",0,2,X1,"('X2', 'X7')",4,1,0.04957690649232255
3,"(1, 6)",0,2,X1,"('X2', 'X7')",4,2,0.03358529758141782
3,"(1, 6)",0,2,X1,"('X2', 'X7')",4,3,0.045795726617441024
3,"(1, 6)",0,2,X1,"('X2', 'X7')",4,4,0.04597769253995915
3,"(1, 7)",0,2,X1,"('X2', 'X8')",0,0,0.048153952215318874
3,"(1, 7)",0,2,X1,"('X2', 'X8')",0,1,0.03915210431957539
3,"(1, 7)",0,2,X1,"('X2', 'X8')",0,2,0.028130835827316014
3,"(1, 7)",0,2,X1,"('X2', 'X8')",0,3,0.033752801078203165
3,"(1, 7)",0,2,X1,"('X2', 'X8')",0,4,0.04398423502942689
3,"(1, 7)",0,2,X1,"('X2', 'X8')",1,0,0.04861050654695592
3,"(1, 7)",0,2,X1,"('X2', 'X8')",1,1,0.03221078455124682
3,"(1, 7)",0,2,X1,"('X2', 'X8')",1,2,0.034752022733310295
3,"(1, 7)",0,2,X1,"('X2', 'X8')",1,3,0.05308430412736537
3,"(1, 7)",0,2,X1,"('X2', 'X8')",1,4,0.0465913112676421
3,"(1, 7)",0,2,X1,"('X2', 'X8')",2,0,0.035069486415245044
3,"(1, 7)",0,2,X1,"('X2', 'X8')",2,1,0.05564897800638391
3,"(1, 7)",0,2,X1,"('X2', 'X8')",2,2,0.05215826804333373
3,"(1, 7)",0,2,X1,"('X2', 'X8')",2,3,0.03203783039592112
3,"(1, 7)",0,2,X1,"('X2', 'X8')",2,4,0.02527155231694872
3,"(1, 7)",0,2,X1,"('X2', 'X8')",3,0,0.0490530080487227
3,"(1, 7)",0,2,X1,"('X2', 'X8')",3,1,0.036131379457290114
3,"(1, 7)",0,2,X1,"('X2', 'X8')",3,2,0.04437536352915816
3,"(1, 7)",0,2,X1,"('X2', 'X8')",3,3,0.0431100589990564
3,"(1, 7)",0,2,X1,"('X2', 'X8')",3,4,0.032233834296927666
3,"(1, 7)",0,2,X1,"('X2', 'X8')",4,0,0.039930512512848904
3,"(1, 7)",0,2,X1,"('X2', 'X8')",4,1,0.04203506011870406
3,"(1, 7)",0,2,X1,"('X2', 'X8')",4,2,0.04120531937624017
3,"(1, 7)",0,2,X1,"('X2', 'X8')",4,3,0.05441967088375915
3,"(1, 7)",0,2,X1,"('X2', 'X8')",4,4,0.0390120062743009
3,"(1, 8)",0,2,X1,"('X2', 'X9')",0,0,0.04847845220086938
3,"(1, 8)",0,2,X1,"('X2', 'X9')",0,1,0.03714837783359404
3,"(1, 8)",0,2,X1,"('X2', 'X9')",0,2,0.03486939307649173
3,"(1, 8)",0,2,X1,"('X2', 'X9')",0,3,0.0453728167473344
3,"(1, 8)",0,2,X1,"('X2', 'X9')",0,4,0.039973720264935564
3,"(1, 8)",0,2,X1,"('X2', 'X9')",1,0,0.047263828148355724
3,"(1, 8)",0,2,X1,"('X2', 'X9')",1,1,0.04904002261872209
3,"(1, 8)",0,2,X1,"('X2', 'X9')",1,2,0.04165013275463564
3,"(1, 8)",0,2,X1,"('X2', 'X9')",1,3,0.06030262071450371
3,"(1, 8)",0,2,X1,"('X2', 'X9')",1,4,0.0509676522667592
3,"(1, 8)",0,2,X1,"('X2', 'X9')",2,0,0.04140941372708484
3,"(1, 8)",0,2,X1,"('X2', 'X9')",2,1,0.04863669267840731
3,"(1, 8)",0,2,X1,"('X2', 'X9')",2,2,0.047974060730758994
3,"(1, 8)",0,2,X1,"('X2', 'X9')",2,3,0.024883990097801734
3,"(1, 8)",0,2,X1,"('X2', 'X9')",2,4,0.02681872343363778
3,"(1, 8)",0,2,X1,"('X2', 'X9')",3,0,0.05698792255421059
3,"(1, 8)",0,2,X1,"('X2', 'X9')",3,1,0.045987545217832604
3,"(1, 8)",0,2,X1,"('X2', 'X9')",3,2,0.035160477900963716
3,"(1, 8)",0,2,X1,"('X2', 'X9')",3,3,0.05272689633984795
3,"(1, 8)",0,2,X1,"('X2', 'X9')",3,4,0.03266512027400065
3,"(1, 8)",0,2,X1,"('X2', 'X9')",4,0,0.022251468569047195
3,"(1, 8)",0,2,X1,"('X2', 'X9')",4,1,0.04401856455316966
3,"(1, 8)",0,2,X1,"('X2', 'X9')",4,2,0.038867606357403994
3,"(1, 8)",0,2,X1,"('X2', 'X9')",4,3,0.05846622383470035
3,"(1, 8)",0,2,X1,"('X2', 'X9')",4,4,0.06297727433539119
3,"(1, 9)",0,2,X1,"('X2', 'X10')",0,0,0.06566686610617434
3,"(1, 9)",0,2,X1,"('X2', 'X10')",0,1,0.03525230455467038
3,"(1, 9)",0,2,X1,"('X2', 'X10')",0,2,0.03135073189652848
3,"(1, 9)",0,2,X1,"('X2', 'X10')",0,3,0.03679311083653003
3,"(1, 9)",0,2,X1,"('X2', 'X10')",0,4,0.04435583190244907
3,"(1, 9)",0,2,X1,"('X2', 'X10')",1,0,0.050175310497898584
3,"(1, 9)",0,2,X1,"('X2', 'X10')",1,1,0.04666242642309826
3,"(1, 9)",0,2,X1,"('X2', 'X10')",1,2,0.03786584196714443
3,"(1, 9)",0,2,X1,"('X2', 'X10')",1,3,0.058020448752461706
3,"(1, 9)",0,2,X1,"('X2', 'X10')",1,4,0.05317329605466675
3,"(1, 9)",0,2,X1,"('X2', 'X10')",2,0,0.04525699118134158
3,"(1, 9)",0,2,X1,"('X2', 'X10')",2,1,0.051012013531926415
3,"(1, 9)",0,2,X1,"('X2', 'X10')",2,2,0.037203568562785116
3,"(1, 9)",0,2,X1,"('X2', 'X10')",2,3,0.03204789927946172
3,"(1, 9)",0,2,X1,"('X2', 'X10')",2,4,0.037485581359322895
3,"(1, 9)",0,2,X1,"('X2', 'X10')",3,0,0.04222667210911163
3,"(1, 9)",0,2,X1,"('X2', 'X10')",3,1,0.050528558976951354
3,"(1, 9)",0,2,X1,"('X2', 'X10')",3,2,0.051482752891461536
3,"(1, 9)",0,2,X1,"('X2', 'X10')",3,3,0.05063110728047032
3,"(1, 9)",0,2,X1,"('X2', 'X10')",3,4,0.030226320966859177
3,"(1, 9)",0,2,X1,"('X2', 'X10')",4,0,0.04066727463716974
3,"(1, 9)",0,2,X1,"('X2', 'X10')",4,1,0.043284978651302375
3,"(1, 9)",0,2,X1,"('X2', 'X10')",4,2,0.03720897655398209
3,"(1, 9)",0,2,X1,"('X2', 'X10')",4,3,0.04348188039106188
3,"(1, 9)",0,2,X1,"('X2', 'X10')",4,4,0.04881598820481864
3,"(1, 10)",0,2,X1,"('X2', 'X11')",0,0,0.053518016682013725
3,"(1, 10)",0,2,X1,"('X2', 'X11')",0,1,0.02808096942690491
3,"(1, 10)",0,2,X1,"('X2', 'X11')",0,2,0.03185926370232084
3,"(1, 10)",0,2,X1,"('X2', 'X11')",0,3,0.037444251102620285
3,"(1, 10)",0,2,X1,"('X2', 'X11')",0,4,0.036714175065105215
3,"(1, 10)",0,2,X1,"('X2', 'X11')",1,0,0.04384670768627347
3,"(1, 10)",0,2,X1,"('X2', 'X11')",1,1,0.042153276705627296
3,"(1, 10)",0,2,X1,"('X2', 'X11')",1,2,0.0229343618425335
3,"(1, 10)",0,2,X1,"('X2', 'X11')",1,3,0.05558690611457445
3,"(1, 10)",0,2,X1,"('X2', 'X11')",1,4,0.056681160307959
3,"(1, 10)",0,2,X1,"('X2', 'X11')",2,0,0.048445361434702905
3,"(1, 10)",0,2,X1,"('X2', 'X11')",2,1,0.04298182416403623
3,"(1, 10)",0,2,X1,"('X2', 'X11')",2,2,0.040068154250023746
3,"(1, 10)",0,2,X1,"('X2', 'X11')",2,3,0.028330436490476063
3,"(1, 10)",0,2,X1,"('X2', 'X11')",2,4,0.0314836133651743
3,"(1, 10)",0,2,X1,"('X2', 'X11')",3,0,0.03973750853112773
3,"(1, 10)",0,2,X1,"('X2', 'X11')",3,1,0.045430603751809684
3,"(1, 10)",0,2,X1,"('X2', 'X11')",3,2,0.03729469574096278
3,"(1, 10)",0,2,X1,"('X2', 'X11')",3,3,0.05765569300307982
3,"(1, 10)",0,2,X1,"('X2', 'X11')",3,4,0.03415877628133174
3,"(1, 10)",0,2,X1,"('X2', 'X11')",4,0,0.02748178637414328
3,"(1, 10)",0,2,X1,"('X2', 'X11')",4,1,0.051013507872962716
3,"(1, 10)",0,2,X1,"('X2', 'X11')",4,2,0.03587484832069726
3,"(1, 10)",0,2,X1,"('X2', 'X11')",4,3,0.06262746837666505
3,"(1, 10)",0,2,X1,"('X2', 'X11')",4,4,0.05147653399358121
3,"(1, 11)",0,2,X1,"('X2', 'X12')",0,0,0.05020593195422668
3,"(1, 11)",0,2,X1,"('X2', 'X12')",0,1,0.03641457811948856
3,"(1, 11)",0,2,X1,"('X2', 'X12')",0,2,0.03418818584296185
3,"(1, 11)",0,2,X1,"('X2', 'X12')",0,3,0.028734185830063874
3,"(1, 11)",0,2,X1,"('X2', 'X12')",0,4,0.04230576932878505
3,"(1, 11)",0,2,X1,"('X2', 'X12')",1,0,0.04513015528962311
3,"(1, 11)",0,2,X1,"('X2', 'X12')",1,1,0.04224968442491578
3,"(1, 11)",0,2,X1,"('X2', 'X12')",1,2,0.0418202858383655
3,"(1, 11)",0,2,X1,"('X2', 'X12')",1,3,0.05998457684544367
3,"(1, 11)",0,2,X1,"('X2', 'X12')",1,4,0.03673311775708488
3,"(1, 11)",0,2,X1,"('X2', 'X12')",2,0,0.03659735085086019
3,"(1, 11)",0,2,X1,"('X2', 'X12')",2,1,0.04581252325998497
3,"(1, 11)",0,2,X1,"('X2', 'X12')",2,2,0.03934367480898271
3,"(1, 11)",0,2,X1,"('X2', 'X12')",2,3,0.03305716699913969
3,"(1, 11)",0,2,X1,"('X2', 'X12')",2,4,0.03462471804441214
3,"(1, 11)",0,2,X1,"('X2', 'X12')",3,0,0.05383948184953824
3,"(1, 11)",0,2,X1,"('X2', 'X12')",3,1,0.05019316503415849
3,"(1, 11)",0,2,X1,"('X2', 'X12')",3,2,0.043639337816717194
3,"(1, 11)",0,2,X1,"('X2', 'X12')",3,3,0.03602735849293798
3,"(1, 11)",0,2,X1,"('X2', 'X12')",3,4,0.03346700205568737
3,"(1, 11)",0,2,X1,"('X2', 'X12')",4,0,0.03600294139764271
3,"(1, 11)",0,2,X1,"('X2', 'X12')",4,1,0.04345898160789491
3,"(1, 11)",0,2,X1,"('X2', 'X12')",4,2,0.040177111070546556
3,"(1, 11)",0,2,X1,"('X2', 'X12')",4,3,0.05784961263657634
3,"(1, 11)",0,2,X1,"('X2', 'X12')",4,4,0.0618679831126559
3,"(1, 12)",0,2,X1,"('X2', 'X13')",0,0,0.05098610872197884
3,"(1, 12)",0,2,X1,"('X2', 'X13')",0,1,0.03919896827249103
3,"(1, 12)",0,2,X1,"('X2', 'X13')",0,2,0.04113936764851467
3,"(1, 12)",0,2,X1,"('X2', 'X13')",0,3,0.04310174764075425
3,"(1, 12)",0,2,X1,"('X2', 'X13')",0,4,0.03842784145319883
3,"(1, 12)",0,2,X1,"('X2', 'X13')",1,0,0.04843781908552924
3,"(1, 12)",0,2,X1,"('X2', 'X13')",1,1,0.053645315485476686
3,"(1, 12)",0,2,X1,"('X2', 'X13')",1,2,0.030305137874521382
3,"(1, 12)",0,2,X1,"('X2', 'X13')",1,3,0.057857845753504444
3,"(1, 12)",0,2,X1,"('X2', 'X13')",1,4,0.051062852704705064
3,"(1, 12)",0,2,X1,"('X2', 'X13')",2,0,0.04360811307604623
3,"(1, 12)",0,2,X1,"('X2', 'X13')",2,1,0.04221979550020949
3,"(1, 12)",0,2,X1,"('X2', 'X13')",2,2,0.04958537866723506
3,"(1, 12)",0,2,X1,"('X2', 'X13')",2,3,0.041129816997242
3,"(1, 12)",0,2,X1,"('X2', 'X13')",2,4,0.030705953151585808
3,"(1, 12)",0,2,X1,"('X2', 'X13')",3,0,0.047784363806340935
3,"(1, 12)",0,2,X1,"('X2', 'X13')",3,1,0.03815361784194227
3,"(1, 12)",0,2,X1,"('X2', 'X13')",3,2,0.05917252093718417
3,"(1, 12)",0,2,X1,"('X2', 'X13')",3,3,0.047830903359921906
3,"(1, 12)",0,2,X1,"('X2', 'X13')",3,4,0.042232184149360974
3,"(1, 12)",0,2,X1,"('X2', 'X13')",4,0,0.04076053542858471
3,"(1, 12)",0,2,X1,"('X2', 'X13')",4,1,0.044299290520406376
3,"(1, 12)",0,2,X1,"('X2', 'X13')",4,2,0.041631852434454886
3,"(1, 12)",0,2,X1,"('X2', 'X13')",4,3,0.05474407257910374
3,"(1, 12)",0,2,X1,"('X2', 'X13')",4,4,0.039186785982415706
3,"(1, 13)",0,2,X1,"('X2', 'X14')",0,0,0.05869133256464759
3,"(1, 13)",0,2,X1,"('X2', 'X14')",0,1,0.03742673850043915
3,"(1, 13)",0,2,X1,"('X2', 'X14')",0,2,0.03488545837271145
3,"(1, 13)",0,2,X1,"('X2', 'X14')",0,3,0.03773803292328326
3,"(1, 13)",0,2,X1,"('X2', 'X14')",0,4,0.04468671311403999
3,"(1, 13)",0,2,X1,"('X2', 'X14')",1,0,0.047444432377793444
3,"(1, 13)",0,2,X1,"('X2', 'X14')",1,1,0.050135008587245344
3,"(1, 13)",0,2,X1,"('X2', 'X14')",1,2,0.033796339875470593
3,"(1, 13)",0,2,X1,"('X2', 'X14')",1,3,0.0575728514838833
3,"(1, 13)",0,2,X1,"('X2', 'X14')",1,4,0.048226454570271304
3,"(1, 13)",0,2,X1,"('X2', 'X14')",2,0,0.032552907502990336
3,"(1, 13)",0,2,X1,"('X2', 'X14')",2,1,0.04791612437105841
3,"(1, 13)",0,2,X1,"('X2', 'X14')",2,2,0.05013640203183939
3,"(1, 13)",0,2,X1,"('X2', 'X14')",2,3,0.040475682739367136
3,"(1, 13)",0,2,X1,"('X2', 'X14')",2,4,0.025046599410533943
3,"(1, 13)",0,2,X1,"('X2', 'X14')",3,0,0.057458571069037956
3,"(1, 13)",0,2,X1,"('X2', 'X14')",3,1,0.05279919429599644
3,"(1, 13)",0,2,X1,"('X2', 'X14')",3,2,0.056165073078841776
3,"(1, 13)",0,2,X1,"('X2', 'X14')",3,3,0.050495979267661195
3,"(1, 13)",0,2,X1,"('X2', 'X14')",3,4,0.042236097291145136
3,"(1, 13)",0,2,X1,"('X2', 'X14')",4,0,0.03536510489290118
3,"(1, 13)",0,2,X1,"('X2', 'X14')",4,1,0.044971560927905385
3,"(1, 13)",0,2,X1,"('X2', 'X14')",4,2,0.0495561953563175
3,"(1, 13)",0,2,X1,"('X2', 'X14')",4,3,0.04901422990164256
3,"(1, 13)",0,2,X1,"('X2', 'X14')",4,4,0.059732345962634104
3,"(1, 14)",0,2,X1,"('X2', 'X15')",0,0,0.05631820828998785
3,"(1, 14)",0,2,X1,"('X2', 'X15')",0,1,0.03965810223373134
3,"(1, 14)",0,2,X1,"('X2', 'X15')",0,2,0.017491068872324433
3,"(1, 14)",0,2,X1,"('X2', 'X15')",0,3,0.027769738767088825
3,"(1, 14)",0,2,X1,"('X2', 'X15')",0,4,0.045205551376129915
3,"(1, 14)",0,2,X1,"('X2', 'X15')",1,0,0.03456464922357877
3,"(1, 14)",0,2,X1,"('X2', 'X15')",1,1,0.03918714295631859
3,"(1, 14)",0,2,X1,"('X2', 'X15')",1,2,0.032706159704451565
3,"(1, 14)",0,2,X1,"('X2', 'X15')",1,3,0.04884234813950328
3,"(1, 14)",0,2,X1,"('X2', 'X15')",1,4,0.05412142960789024
3,"(1, 14)",0,2,X1,"('X2', 'X15')",2,0,0.035347393759462775
3,"(1, 14)",0,2,X1,"('X2', 'X15')",2,1,0.049800424009924515
3,"(1, 14)",0,2,X1,"('X2', 'X15')",2,2,0.033864880677430875
3,"(1, 14)",0,2,X1,"('X2', 'X15')",2,3,0.03099927364295424
3,"(1, 14)",0,2,X1,"('X2', 'X15')",2,4,0.026934161288992176
3,"(1, 14)",0,2,X1,"('X2', 'X15')",3,0,0.045314967012794194
3,"(1, 14)",0,2,X1,"('X2', 'X15')",3,1,0.04439441647317233
3,"(1, 14)",0,2,X1,"('X2', 'X15')",3,2,0.04466641118692005
3,"(1, 14)",0,2,X1,"('X2', 'X15')",3,3,0.0504826207803874
3,"(1, 14)",0,2,X1,"('X2', 'X15')",3,4,0.038639489830625096
3,"(1, 14)",0,2,X1,"('X2', 'X15')",4,0,0.03243936860879598
3,"(1, 14)",0,2,X1,"('X2', 'X15')",4,1,0.04063227403633646
3,"(1, 14)",0,2,X1,"('X2', 'X15')",4,2,0.029748386899233037
3,"(1, 14)",0,2,X1,"('X2', 'X15')",4,3,0.04674589350657382
3,"(1, 14)",0,2,X1,"('X2', 'X15')",4,4,0.044735277900994075
3,"(2, 3)",0,2,X1,"('X3', 'X4')",0,0,-0.0030629349264194583
3,"(2, 3)",0,2,X1,"('X3', 'X4')",0,1,-0.006025089226942726
3,"(2, 3)",0,2,X1,"('X3', 'X4')",0,2,-0.013905400897162246
3,"(2, 3)",0,2,X1,"('X3', 'X4')",0,3,-0.002408946533059342
3,"(2, 3)",0,2,X1,"('X3', 'X4')",0,4,-0.014106528071203162
3,"(2, 3)",0,2,X1,"('X3', 'X4')",1,0,-0.003950806154404518
3,"(2, 3)",0,2,X1,"('X3', 'X4')",1,1,-0.007519020865484005
3,"(2, 3)",0,2,X1,"('X3', 'X4')",1,2,0.00961332603625159
3,"(2, 3)",0,2,X1,"('X3', 'X4')",1,3,4.0626002980603815e-06
3,"(2, 3)",0,2,X1,"('X3', 'X4')",1,4,-0.006152515124613567
3,"(2, 3)",0,2,X1,"('X3', 'X4')",2,0,0.0009319172086282301
3,"(2, 3)",0,2,X1,"('X3', 'X4')",2,1,-0.0022934221506617503
3,"(2, 3)",0,2,X1,"('X3', 'X4')",2,2,0.0010854936540692917
3,"(2, 3)",0,2,X1,"('X3', 'X4')",2,3,-0.0002299581263505157
3,"(2, 3)",0,2,X1,"('X3', 'X4')",2,4,-0.0011055525901886853
3,"(2, 3)",0,2,X1,"('X3', 'X4')",3,0,0.005474601437645166
3,"(2, 3)",0,2,X1,"('X3', 'X4')",3,1,0.003405983478154573
3,"(2, 3)",0,2,X1,"('X3', 'X4')",3,2,0.003755780448857715
3,"(2, 3)",0,2,X1,"('X3', 'X4')",3,3,-0.007190343990159609
3,"(2, 3)",0,2,X1,"('X3', 'X4')",3,4,-0.008728303034704565
3,"(2, 3)",0,2,X1,"('X3', 'X4')",4,0,-0.0016980582201134853
