experiment,claim,seed_ix,seed,n,order,estimator,loss,target_feature,context_features,repeat,fold,delta,protocol,calibrated,context_feature
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",2,2,0.6119214349039399,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",2,3,0.6296697497740356,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",2,4,0.6410957121140031,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",3,0,0.46504214583870945,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",3,1,0.5867084874300559,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",3,2,0.6452877724186596,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",3,3,0.5830329661711616,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",3,4,0.6066022495277114,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",4,0,0.6076323842014266,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",4,1,0.5694797672233485,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",4,2,0.4934099559297581,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",4,3,0.516414180651472,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X3,"('X1', 'X2')",4,4,0.6078417179897186,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",0,0,0.5637333471107625,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",0,1,0.564961534718551,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",0,2,0.5462257849647363,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",0,3,0.6385150089778978,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",0,4,0.5918432242821874,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",1,0,0.6163738679738635,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",1,1,0.5832737848116676,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",1,2,0.5824125070896167,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",1,3,0.5760617204826333,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",1,4,0.5898563553717493,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",2,0,0.6172953986404978,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",2,1,0.5799288577860264,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",2,2,0.5778110512808518,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",2,3,0.6262474246457714,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",2,4,0.6307158649437588,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",3,0,0.5069046969325198,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",3,1,0.5907827109836796,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",3,2,0.6478779114924788,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",3,3,0.6001663348460939,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",3,4,0.6337049846582048,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",4,0,0.6343855781205086,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",4,1,0.5661579406414698,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",4,2,0.515030160656838,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",4,3,0.5216425866071024,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X2,"('X1', 'X3')",4,4,0.6211027047704047,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",0,0,0.5824531678450642,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",0,1,0.5875645798048672,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",0,2,0.5410486405216562,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",0,3,0.6547042454940982,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",0,4,0.6008963409901271,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",1,0,0.6186070974466557,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",1,1,0.5772226887380008,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",1,2,0.5681124677224895,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",1,3,0.6001284571082128,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",1,4,0.5530342567651326,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",2,0,0.6016577357387617,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",2,1,0.5782197469844179,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",2,2,0.5822156491273796,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",2,3,0.6262178436361229,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",2,4,0.6614135543907738,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",3,0,0.49346622921273126,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",3,1,0.5702427557041789,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",3,2,0.6555921207725526,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",3,3,0.5614181796064515,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",3,4,0.6263452575924601,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",4,0,0.6076323842014266,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",4,1,0.5670119849439978,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",4,2,0.48844902819854136,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",4,3,0.5084972995417135,,,
xor3,xor3_order3_signal,0,42,4096,3,dt,rmse,X1,"('X2', 'X3')",4,4,0.5912323171208741,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),0,0,-0.007794387007753145,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),0,1,0.007015010062261795,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),0,2,-0.0008686981035898045,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),0,3,-0.012154715465016341,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),0,4,0.0017278129297613187,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),1,0,-0.0025980936239268226,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),1,1,0.005189818351615916,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),1,2,0.01644551045821585,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),1,3,0.005215447941529505,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),1,4,0.012826512641004095,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),2,0,0.01563766290173607,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),2,1,0.008586888065019282,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),2,2,0.004225050019254106,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),2,3,0.019124949998608587,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),2,4,-0.028222702253951182,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),3,0,0.018255653058747323,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),3,1,-0.01555124615907788,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),3,2,-0.01536450588631133,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),3,3,0.019763330531085366,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),3,4,0.004332811907045486,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),4,0,0.021264347317650922,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),4,1,-0.003476951979702103,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),4,2,0.006080942473932649,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),4,3,-0.0008665584482147048,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X1,(),4,4,0.016306017678511475,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),0,0,-0.015428974856283584,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),0,1,-0.004376087846491905,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),0,2,-0.002562136564823292,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),0,3,0.0017320529806178486,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),0,4,0.015419820103168558,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),1,0,0.0008757791418783079,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),1,1,0.002562136564823292,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),1,2,0.0035074716479935875,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),1,3,-0.008525328108351271,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),1,4,0.0026190802731071994,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),2,0,-0.006084759722236099,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),2,1,0.0034598659103791674,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),2,2,-0.009725702692246818,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),2,3,0.018938293128720418,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),2,4,0.004729874437904735,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),3,0,-0.008592034446071484,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),3,1,-0.013943009136734852,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),3,2,-0.001758165886548979,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),3,3,-0.0035074716479935875,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),3,4,0.021404716151592562,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),4,0,0.005356199290215913,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),4,1,0.017957813348475793,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),4,2,-0.004370607351298683,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),4,3,-0.0025713695791452773,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X2,(),4,4,0.0027919578806039347,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),0,0,-0.0017331269930869198,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),0,1,0.008576535424131615,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),0,2,-0.027820987862551494,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),0,3,-0.0034019900468217346,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),0,4,0.014332325273417656,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),1,0,-0.031165538416362493,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),1,1,-0.007552345716489106,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),1,2,0.002662651135220351,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),1,3,0.0025530023008948355,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),1,4,-0.003426436078225792,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),2,0,-0.017396984817065753,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),2,1,0.019787280874647317,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),2,2,-0.02123530023846254,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),2,3,-0.017031293629245603,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),2,4,-0.008576535424131615,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),3,0,-0.023159126942066344,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),3,1,0.0017173475517372472,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),3,2,0.0042651469936692,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),3,3,-0.012841903875055793,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),3,4,0.014088776768607758,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),4,0,-0.00907713043421754,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),4,1,-0.001721510836857787,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),4,2,-0.0008469901235490518,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),4,3,-0.005183469776487981,,,
xor3,xor3_order1_zero,1,43,4096,1,dt,rmse,X3,(),4,4,0.006014398859308323,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",0,0,-0.013254515152888113,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",0,1,-0.014860833297246412,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",0,2,-0.0034683773813866114,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",0,3,-0.010279545852977523,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",0,4,0.020968056304528693,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",1,0,-0.03177867541621937,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",1,1,0.01487947181078253,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",1,2,0.008779890823313763,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",1,3,-0.002562136564823292,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",1,4,-0.013095952536194444,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",2,0,-0.014021996517751156,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",2,1,0.0051212393684804125,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",2,2,0.001721510836857787,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",2,3,-0.004403802976821858,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",2,4,-0.014624736594664012,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",3,0,-0.01103043176994789,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",3,1,-0.021801075831424654,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",3,2,0.04618029274750479,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",3,3,-0.01248269958948367,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",3,4,0.016547369332064576,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",4,0,0.011190128069998306,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",4,1,0.012735313288806283,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",4,2,0.013908447116294687,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",4,3,-0.026049314697078607,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X2',)",4,4,0.023400300890087378,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",0,0,-0.0025605738098349873,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",0,1,0.01441650200560829,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",0,2,0.022575108423328993,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",0,3,0.023229400927741617,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",0,4,-0.0034598659103791674,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",1,0,-0.004309020053823165,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",1,1,-0.010998273065973785,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",1,2,-0.01578458652804071,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",1,3,-0.0008602331148067632,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",1,4,0.01026721158096866,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",2,0,0.003492162391940612,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",2,1,0.007704942417407268,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",2,2,-0.01584458173933312,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",2,3,-0.011893256175761091,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",2,4,-0.012007358782738842,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",3,0,-0.012788090728645729,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",3,1,0.012841903875055793,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",3,2,0.006021684888599554,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",3,3,-0.005342594778683263,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",3,4,0.003366282649660768,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",4,0,0.01371447504601131,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",4,1,-0.0017091108016085155,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",4,2,-0.029343264816230064,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",4,3,-0.0017009914415103689,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X1,"('X3',)",4,4,0.03410073372220601,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",0,0,-0.01317045012036977,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",0,1,-0.01727940782410531,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",0,2,0.0008665584482147048,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",0,3,-0.014660327550998109,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",0,4,0.03770388069366859,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",1,0,-0.02302062458252563,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",1,1,-0.007050621309881655,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",1,2,0.012215196206973533,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",1,3,0.012735313288806283,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",1,4,0.028121768379986256,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",2,0,-0.010335583111984459,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",2,1,-0.006869465358388838,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",2,2,0.0025869822702112577,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",2,3,0.007837804136743065,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",2,4,0.00424997721687248,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",3,0,0.0,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",3,1,-0.0034100804945886853,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",3,2,0.0377428515227316,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",3,3,-0.003516340224575809,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",3,4,0.034694200451035107,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",4,0,0.016435479648829965,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",4,1,-0.024163368721139222,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",4,2,0.015570297022496793,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",4,3,-0.015570297022496793,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X1',)",4,4,0.006118879047086301,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",0,0,0.02957918051173325,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",0,1,-0.014786973677290871,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",0,2,0.011251784683857013,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",0,3,0.0017363244007687628,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",0,4,0.03364020888726593,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",1,0,0.023200621013663714,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",1,1,0.013908447116294687,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",1,2,-0.015647206792097634,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",1,3,-0.021639905235313672,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",1,4,0.033805504103660455,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",2,0,0.02371841022604082,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",2,1,0.009417219708919733,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",2,2,0.02123530023846254,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",2,3,0.0008644345256588748,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",2,4,-0.004365147395807956,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",3,0,0.021760682948124277,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",3,1,0.011102908774895281,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",3,2,-0.01990835291110271,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",3,3,0.027820987862551494,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",3,4,0.006157534628100203,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",4,0,0.003487805302397673,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",4,1,-0.020152876975427447,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",4,2,0.0026322582122745297,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",4,3,0.006877777263410767,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X2,"('X3',)",4,4,-0.0008560923748112126,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",0,0,-0.035880738767612885,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",0,1,-0.033414796187223206,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",0,2,0.023936568274261494,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",0,3,0.026835180789966606,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",0,4,-0.0017363244007687628,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",1,0,0.0,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",1,1,-0.010158165163130062,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",1,2,0.023959583976402965,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",1,3,-0.02023385026246427,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",1,4,0.010170110112386554,,,
xor3,xor3_order2_zero,1,43,4096,2,dt,rmse,X3,"('X1',)",2,0,0.014741457598155372,,,
